Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank,Expected SDR Assignment ,Match/Mismatch
140913,EMEACommercial,Company 17458,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,80,36,,Comm Rep,Match
140914,EMEACommercial,Company 17459,Prospect,Suspect,Comm Rep,Germany,Software - B2C,2,17,,Comm Rep,Match
140915,EMEACommercial,Company 17460,Prospect,Suspect,Comm Rep,Germany,Software - B2B,491,78,,Comm Rep,Match
140916,EMEACommercial,Company 17461,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,136,90,,Comm Rep,Match
140917,EMEACommercial,Company 17462,Prospect,Suspect,Comm Rep,Germany,Software - B2B,54,33,,Comm Rep,Match
140918,EMEACommercial,Company 17463,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,33,,Comm Rep,Match
140919,EMEACommercial,Company 17464,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,12,,Comm Rep,Match
140920,EMEACommercial,Company 17465,Prospect,Suspect,Comm Rep,Germany,Software - B2B,24,54,,Comm Rep,Match
140921,EMEACommercial,Company 17466,Prospect,Suspect,Comm Rep,Germany,Software - B2B,30,27,,Comm Rep,Match
140922,EMEACommercial,Company 17467,Prospect,Suspect,Comm Rep,Germany,Power & Utilities,3,27,,Comm Rep,Match
140923,EMEACommercial,Company 17468,Prospect,Suspect,Comm Rep,Germany,Software - B2C,22,16,,Comm Rep,Match
140924,EMEACommercial,Company 17469,Prospect,Suspect,Comm Rep,Germany,Software - B2C,1,13,,Comm Rep,Match
140925,EMEACommercial,Company 17470,Prospect,Suspect,Comm Rep,Germany,Consulting,12,73,,Comm Rep,Match
140926,EMEACommercial,Company 17471,Prospect,Suspect,Comm Rep,Germany,Software - B2C,3,18,,Comm Rep,Match
140927,EMEACommercial,Company 17472,Prospect,Suspect,Comm Rep,Germany,Software - B2B,,31,,Unknown,Mismatch
140928,EMEACommercial,Company 17473,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,143,38,,Comm Rep,Match
140929,EMEACommercial,Company 17474,Prospect,Suspect,Comm Rep,Germany,Software - B2C,20,12,,Comm Rep,Match
140930,EMEACommercial,Company 17475,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,20,,Comm Rep,Match
140931,EMEACommercial,Company 17476,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,5,35,,Comm Rep,Match
140932,EMEACommercial,Company 17477,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,19,,Comm Rep,Match
140933,EMEACommercial,Company 17478,Prospect,Suspect,Comm Rep,Germany,Software - B2C,15,68,,Comm Rep,Match
140934,EMEACommercial,Company 17479,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,34,,Comm Rep,Match
140935,EMEACommercial,Company 17480,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,10,,Comm Rep,Match
140936,EMEACommercial,Company 17481,Prospect,Suspect,Comm Rep,Germany,Automotive,1,26,,Comm Rep,Match
140937,EMEACommercial,Company 17482,Prospect,Suspect,Comm Rep,Germany,Software - B2B,88,20,,Comm Rep,Match
140938,EMEACommercial,Company 17483,Prospect,Suspect,Comm Rep,Germany,Hardlines,13,33,,Comm Rep,Match
140939,EMEACommercial,Company 17484,Prospect,Suspect,Comm Rep,Germany,Software - B2C,8,55,,Comm Rep,Match
140940,EMEACommercial,Company 17485,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,16,,Comm Rep,Match
140941,EMEACommercial,Company 17486,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,27,,Comm Rep,Match
140942,EMEACommercial,Company 17487,Prospect,Suspect,Comm Rep,Germany,Software - B2C,16,68,,Comm Rep,Match
140943,EMEACommercial,Company 17488,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,26,,Comm Rep,Match
140944,EMEACommercial,Company 17489,Prospect,Suspect,Comm Rep,Germany,Software - B2B,95,59,,Comm Rep,Match
140945,EMEACommercial,Company 17490,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,37,44,,Comm Rep,Match
140946,EMEACommercial,Company 17491,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4,11,,Comm Rep,Match
140947,EMEACommercial,Company 17492,Prospect,Suspect,Comm Rep,Germany,Software - B2B,9,16,,Comm Rep,Match
140948,EMEACommercial,Company 17493,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,7,32,,Comm Rep,Match
140949,EMEACommercial,Company 17494,Prospect,Suspect,Comm Rep,Germany,Agencies,8,13,,Comm Rep,Match
140950,EMEACommercial,Company 17495,Prospect,Suspect,Comm Rep,Germany,Software - B2C,1,19,,Comm Rep,Match
140951,EMEACommercial,Company 17496,Prospect,Suspect,Comm Rep,Germany,Software - B2B,24,14,,Comm Rep,Match
140952,EMEACommercial,Company 17497,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,41,,Comm Rep,Match
140953,EMEACommercial,Company 17498,Prospect,Suspect,Comm Rep,Germany,Software - B2B,6,16,,Comm Rep,Match
140954,EMEACommercial,Company 17499,Prospect,Suspect,Comm Rep,Germany,Software - B2B,80,27,,Comm Rep,Match
140955,EMEACommercial,Company 17500,Prospect,Suspect,Comm Rep,Germany,Software - B2B,,27,,Unknown,Mismatch
140956,EMEACommercial,Company 17501,Prospect,Suspect,Comm Rep,Germany,HCLS Other,202,95,,Comm Rep,Match
140957,EMEACommercial,Company 17502,Prospect,Suspect,Comm Rep,Germany,Life Sciences,4,45,,Comm Rep,Match
140958,EMEACommercial,Company 17503,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,4,34,,Comm Rep,Match
140959,EMEACommercial,Company 17504,Prospect,Suspect,Comm Rep,Germany,Software - B2B,41,32,,Comm Rep,Match
140960,EMEACommercial,Company 17505,Prospect,Suspect,Comm Rep,Germany,Software - B2B,115,58,,Comm Rep,Match
140961,EMEACommercial,Company 17506,Prospect,Suspect,Comm Rep,Germany,Software - B2B,37,17,1298,Comm Rep,Match
140962,EMEACommercial,Company 17507,Prospect,Suspect,Comm Rep,Germany,Software - B2B,18,26,,Comm Rep,Match
140963,EMEACommercial,Company 17508,Prospect,Suspect,Comm Rep,Germany,Health Tech,2,27,,Comm Rep,Match
140964,EMEACommercial,Company 17509,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,28,,Comm Rep,Match
140965,EMEACommercial,Company 17510,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,20,,Comm Rep,Match
140966,EMEACommercial,Company 17511,Prospect,Suspect,Comm Rep,Germany,Software - B2B,16,62,,Comm Rep,Match
140967,EMEACommercial,Company 17512,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,23,,Comm Rep,Match
140968,EMEACommercial,Company 17513,Prospect,Suspect,Comm Rep,Germany,Consulting,5,13,,Comm Rep,Match
140969,EMEACommercial,Company 17514,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,14,56,,Comm Rep,Match
140970,EMEACommercial,Company 17515,Prospect,Suspect,Comm Rep,Germany,Video & Online Gaming,5,24,,Comm Rep,Match
140971,EMEACommercial,Company 17516,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,17,,Comm Rep,Match
140972,EMEACommercial,Company 17517,Prospect,Suspect,Comm Rep,Germany,Insurance,3,13,,Comm Rep,Match
140973,EMEACommercial,Company 17518,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,69,54,,Comm Rep,Match
140974,EMEACommercial,Company 17519,Prospect,Suspect,Comm Rep,Germany,Software - B2B,66,91,,Comm Rep,Match
140975,EMEACommercial,Company 17520,Prospect,Suspect,Comm Rep,Germany,Software - B2B,32,40,,Comm Rep,Match
140976,EMEACommercial,Company 17521,Prospect,Suspect,Comm Rep,Germany,Software - B2B,41,43,,Comm Rep,Match
140977,EMEACommercial,Company 17522,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,38,,Comm Rep,Match
140978,EMEACommercial,Company 17523,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,15,59,,Comm Rep,Match
140979,EMEACommercial,Company 17524,Prospect,Suspect,Comm Rep,Germany,Telco,30,27,,Comm Rep,Match
140980,EMEACommercial,Company 17525,Prospect,Suspect,Comm Rep,Germany,Software - B2B,56,34,,Comm Rep,Match
140981,EMEACommercial,Company 17526,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,182,76,,Comm Rep,Match
140982,EMEACommercial,Company 17527,Prospect,Suspect,Comm Rep,Germany,Software - B2B,116,63,,Comm Rep,Match
140983,EMEACommercial,Company 17528,Prospect,Suspect,Comm Rep,Germany,Software - B2B,14,49,,Comm Rep,Match
140984,EMEACommercial,Company 17529,Prospect,Suspect,Comm Rep,Germany,Software - B2B,34,20,702,Comm Rep,Match
140985,EMEACommercial,Company 17530,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,366,89,,Comm Rep,Match
140986,EMEACommercial,Company 17531,Prospect,Suspect,Comm Rep,Germany,Software - B2B,33,49,,Comm Rep,Match
140987,EMEACommercial,Company 17532,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,56,61,,Comm Rep,Match
140988,EMEACommercial,Company 17533,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,24,,Comm Rep,Match
140989,EMEACommercial,Company 17534,Prospect,Suspect,Comm Rep,Germany,Software - B2B,10,54,,Comm Rep,Match
140990,EMEACommercial,Company 17535,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,15,,Comm Rep,Match
140991,EMEACommercial,Company 17536,Prospect,Suspect,Comm Rep,Germany,Software - B2B,33,68,,Comm Rep,Match
140992,EMEACommercial,Company 17537,Prospect,Suspect,Comm Rep,Germany,Software - B2B,10,12,,Comm Rep,Match
140993,EMEACommercial,Company 17538,Prospect,Suspect,Comm Rep,Germany,Insurance,1,35,,Comm Rep,Match
140994,EMEACommercial,Company 17539,Prospect,Suspect,Comm Rep,Germany,Software - B2B,41,30,,Comm Rep,Match
140995,EMEACommercial,Company 17540,Prospect,Suspect,Comm Rep,Germany,Software - B2B,281,81,,Comm Rep,Match
140996,EMEACommercial,Company 17541,Prospect,Suspect,Comm Rep,Germany,Software - B2C,58,81,,Comm Rep,Match
140997,EMEACommercial,Company 17542,Prospect,Suspect,Comm Rep,Germany,Software - B2C,43,47,,Comm Rep,Match
140998,EMEACommercial,Company 17543,Prospect,Suspect,Comm Rep,Germany,Software - B2B,12,62,,Comm Rep,Match
140999,EMEACommercial,Company 17544,Prospect,Suspect,Comm Rep,Germany,Software - B2B,71,73,,Comm Rep,Match
141000,EMEACommercial,Company 17545,Prospect,Suspect,Comm Rep,Germany,Software - B2B,17,47,,Comm Rep,Match
141001,EMEACommercial,Company 17546,Prospect,Suspect,Comm Rep,Germany,Life Sciences,10,75,,Comm Rep,Match
141002,EMEACommercial,Company 17547,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,13,,Comm Rep,Match
141003,EMEACommercial,Company 17548,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,40,,Comm Rep,Match
141004,EMEACommercial,Company 17549,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,23,,Comm Rep,Match
141005,EMEACommercial,Company 17550,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,11,34,,Comm Rep,Match
141006,EMEACommercial,Company 17551,Prospect,Suspect,Comm Rep,Germany,"Travel Tech, OTAs and TMCs",46,73,,Comm Rep,Match
141007,EMEACommercial,Company 17552,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,1,16,,Comm Rep,Match
141008,EMEACommercial,Company 17553,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,14,13,,Comm Rep,Match
141009,EMEACommercial,Company 17554,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,68,35,,Comm Rep,Match
141010,EMEACommercial,Company 17555,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,255,44,,Comm Rep,Match
141011,EMEACommercial,Company 17556,Prospect,Suspect,Comm Rep,Germany,"Activities, Parks, Attractions",17,36,,Comm Rep,Match
141012,EMEACommercial,Company 17557,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,23,38,,Comm Rep,Match
141013,EMEACommercial,Company 17558,Prospect,Suspect,Comm Rep,Germany,Life Sciences,16,50,,Comm Rep,Match
141014,EMEACommercial,Company 17559,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,181,50,,Comm Rep,Match
141015,EMEACommercial,Company 17560,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,272,49,,Comm Rep,Match
141016,EMEACommercial,Company 17561,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,122,68,,Comm Rep,Match
141017,EMEACommercial,Company 17562,Prospect,Suspect,Comm Rep,Germany,Professional Services,3,49,,Comm Rep,Match
141018,EMEACommercial,Company 17563,Prospect,Suspect,Comm Rep,Germany,Automotive,5,15,,Comm Rep,Match
141019,EMEACommercial,Company 17564,Prospect,Suspect,Comm Rep,Germany,Software - B2B,34,58,,Comm Rep,Match
141020,EMEACommercial,Company 17565,Prospect,Suspect,Comm Rep,Germany,Aerospace & Defense,123,55,,Comm Rep,Match
141021,EMEACommercial,Company 17566,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,32,21,,Comm Rep,Match
141022,EMEACommercial,Company 17567,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,28,,Comm Rep,Match
141023,EMEACommercial,Company 17568,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",4,15,,Comm Rep,Match
141024,EMEACommercial,Company 17569,Prospect,Suspect,Comm Rep,Germany,Software - B2B,54,80,,Comm Rep,Match
141025,EMEACommercial,Company 17570,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,2,31,,Comm Rep,Match
141026,EMEACommercial,Company 17571,Prospect,Suspect,Comm Rep,Germany,Software - B2C,30,19,,Comm Rep,Match
141027,EMEACommercial,Company 17572,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,56,84,,Comm Rep,Match
141028,EMEACommercial,Company 17573,Prospect,Suspect,Comm Rep,Germany,"Oil & Gas, Chemicals, and Mining",30,92,,Comm Rep,Match
141029,EMEACommercial,Company 17574,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,6,17,,Comm Rep,Match
141030,EMEACommercial,Company 17575,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,45,,Comm Rep,Match
141031,EMEACommercial,Company 17576,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,27,62,,Comm Rep,Match
141032,EMEACommercial,Company 17577,Prospect,Suspect,Comm Rep,Germany,Software - B2B,9,55,,Comm Rep,Match
141033,EMEACommercial,Company 17578,Prospect,Suspect,Comm Rep,Germany,Software - B2B,10,45,,Comm Rep,Match
141034,EMEACommercial,Company 17579,Prospect,Suspect,Comm Rep,Germany,Health Tech,10,83,,Comm Rep,Match
141035,EMEACommercial,Company 17580,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,33,,Comm Rep,Match
141036,EMEACommercial,Company 17581,Prospect,Suspect,Comm Rep,Germany,Software - B2B,4,18,,Comm Rep,Match
141037,EMEACommercial,Company 17582,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,3,18,,Comm Rep,Match
141038,EMEACommercial,Company 17583,Prospect,Suspect,Comm Rep,Germany,Software - B2B,16,32,,Comm Rep,Match
141039,EMEACommercial,Company 17584,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,2,26,,Comm Rep,Match
141040,EMEACommercial,Company 17585,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,37,,Comm Rep,Match
141041,EMEACommercial,Company 17586,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,15,51,,Comm Rep,Match
141042,EMEACommercial,Company 17587,Prospect,Suspect,Comm Rep,Germany,Software - B2B,45,98,,Comm Rep,Match
141043,EMEACommercial,Company 17588,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,37,,Comm Rep,Match
141044,EMEACommercial,Company 17589,Prospect,Suspect,Comm Rep,Germany,Wealth & Asset Management,25,92,,Comm Rep,Match
141045,EMEACommercial,Company 17590,Prospect,Suspect,Comm Rep,Germany,Software - B2B,6,35,,Comm Rep,Match
141046,EMEACommercial,Company 17591,Prospect,Suspect,Comm Rep,Germany,Software - B2B,4,52,,Comm Rep,Match
141047,EMEACommercial,Company 17592,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,30,,Comm Rep,Match
141048,EMEACommercial,Company 17593,Prospect,Suspect,Comm Rep,Germany,Other Travel and Hospitality,6,45,,Comm Rep,Match
141049,EMEACommercial,Company 17594,Prospect,Suspect,Comm Rep,Germany,Software - B2B,40,47,,Comm Rep,Match
141050,EMEACommercial,Company 17595,Prospect,Suspect,Comm Rep,Germany,Software - B2C,22,43,,Comm Rep,Match
141051,EMEACommercial,Company 17596,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,45,,Comm Rep,Match
141052,EMEACommercial,Company 17597,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,19,43,,Comm Rep,Match
141053,EMEACommercial,Company 17598,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,41,,Comm Rep,Match
141054,EMEACommercial,Company 17599,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,52,,Comm Rep,Match
141055,EMEACommercial,Company 17600,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,17,40,,Comm Rep,Match
141056,EMEACommercial,Company 17601,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,18,,Comm Rep,Match
141057,EMEACommercial,Company 17602,Prospect,Suspect,Comm Rep,Germany,Software - B2B,17,61,,Comm Rep,Match
141058,EMEACommercial,Company 17603,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,20,31,,Comm Rep,Match
141059,EMEACommercial,Company 17604,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,47,85,,Comm Rep,Match
141060,EMEACommercial,Company 17605,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,14,83,,Comm Rep,Match
141061,EMEACommercial,Company 17606,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,91,69,,Comm Rep,Match
141062,EMEACommercial,Company 17607,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,16,,Comm Rep,Match
141063,EMEACommercial,Company 17608,Prospect,Suspect,Comm Rep,Germany,Professional Services,13,21,,Comm Rep,Match
141064,EMEACommercial,Company 17609,Prospect,Suspect,Comm Rep,Germany,Consulting,76,37,,Comm Rep,Match
141065,EMEACommercial,Company 17610,Prospect,Suspect,Comm Rep,Germany,Health Tech,6,32,,Comm Rep,Match
141066,EMEACommercial,Company 17611,Prospect,Suspect,Comm Rep,Germany,Software - B2B,90,79,,Comm Rep,Match
141067,EMEACommercial,Company 17612,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,130,60,,Comm Rep,Match
141068,EMEACommercial,Company 17613,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,118,97,,Comm Rep,Match
141069,EMEACommercial,Company 17614,Prospect,Suspect,Comm Rep,Germany,Software - B2C,21,64,,Comm Rep,Match
141070,EMEACommercial,Company 17615,Prospect,Suspect,Comm Rep,Germany,Professional Services,128,55,,Comm Rep,Match
141071,EMEACommercial,Company 17616,Self Service,On Demand,Comm Rep,Germany,,28,55,,Comm Rep,Match
141072,EMEACommercial,Company 17617,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,13,34,,Comm Rep,Match
141073,EMEACommercial,Company 17618,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,37,,Comm Rep,Match
141074,EMEACommercial,Company 17619,Prospect,Suspect,Comm Rep,Germany,Software - B2B,33,50,,Comm Rep,Match
141075,EMEACommercial,Company 17620,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,44,,Comm Rep,Match
141076,EMEACommercial,Company 17621,Prospect,Suspect,Comm Rep,Germany,Software - B2B,12,28,,Comm Rep,Match
141077,EMEACommercial,Company 17622,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,15,,Comm Rep,Match
141078,EMEACommercial,Company 17623,Prospect,Suspect,Comm Rep,Germany,Software - B2B,22,67,,Comm Rep,Match
141079,EMEACommercial,Company 17624,Prospect,Suspect,Comm Rep,Germany,"QSR, Restaurants & Food Service",25,27,,Comm Rep,Match
141080,EMEACommercial,Company 17625,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,1,31,,Comm Rep,Match
141081,EMEACommercial,Company 17626,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,3,27,,Comm Rep,Match
141082,EMEACommercial,Company 17627,Prospect,Suspect,Comm Rep,Germany,Software - B2C,3,21,,Comm Rep,Match
141083,EMEACommercial,Company 17628,Prospect,Suspect,Comm Rep,Germany,Consulting,41,57,,Comm Rep,Match
141084,EMEACommercial,Company 17629,Customer,On Demand,Comm Rep,Germany,Software - B2B,38,41,,Comm Rep,Match
141085,EMEACommercial,Company 17630,Prospect,Suspect,Comm Rep,Germany,Fintech & Payments,26,90,,Comm Rep,Match
141086,EMEACommercial,Company 17631,Prospect,Suspect,Comm Rep,Germany,Technology Hardware,240,37,550,Comm Rep,Match
141087,EMEACommercial,Company 17632,Prospect,Suspect,Comm Rep,Germany,Software - B2B,25,73,,Comm Rep,Match
141088,EMEACommercial,Company 17633,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,25,,Comm Rep,Match
141089,EMEACommercial,Company 17634,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,4,32,,Comm Rep,Match
141090,EMEACommercial,Company 17635,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,28,,Comm Rep,Match
141091,EMEACommercial,Company 17636,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,29,,Comm Rep,Match
141092,EMEACommercial,Company 17637,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,7,35,,Comm Rep,Match
141093,EMEACommercial,Company 17638,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,3,11,,Comm Rep,Match
141094,EMEACommercial,Company 17639,Prospect,Suspect,Comm Rep,Germany,"Airlines, Car, Rail, Cruise, Bus",3,40,,Comm Rep,Match
141095,EMEACommercial,Company 17640,Prospect,Suspect,Comm Rep,Germany,Life Sciences,10,35,,Comm Rep,Match
141096,EMEACommercial,Company 17641,Prospect,Suspect,Comm Rep,Germany,Software - B2B,6,21,,Comm Rep,Match
141097,EMEACommercial,Company 17642,Prospect,Suspect,Comm Rep,Germany,Health Tech,10,52,,Comm Rep,Match
141098,EMEACommercial,Company 17643,Prospect,Suspect,Comm Rep,Germany,Software - B2B,23,56,1550,Comm Rep,Match
141099,EMEACommercial,Company 17644,Prospect,Suspect,Comm Rep,Germany,Software - B2B,5,38,1807,Comm Rep,Match
141100,EMEACommercial,Company 17645,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,13,,Comm Rep,Match
141101,EMEACommercial,Company 17646,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,14,,Comm Rep,Match
141102,EMEACommercial,Company 17647,Prospect,Suspect,Comm Rep,Germany,Software - B2B,426,61,,Comm Rep,Match
141103,EMEACommercial,Company 17648,Prospect,Suspect,Comm Rep,Germany,Hardlines,109,92,,Comm Rep,Match
141104,EMEACommercial,Company 17649,Prospect,Suspect,Comm Rep,Germany,Software - B2B,33,70,,Comm Rep,Match
141105,EMEACommercial,Company 17650,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,12,,Comm Rep,Match
141106,EMEACommercial,Company 17651,Prospect,Suspect,Comm Rep,Germany,Software - B2B,3,24,,Comm Rep,Match
141107,EMEACommercial,Company 17652,Prospect,Suspect,Comm Rep,Germany,Software - B2B,43,69,,Comm Rep,Match
141108,EMEACommercial,Company 17653,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,11,,Comm Rep,Match
141109,EMEACommercial,Company 17654,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",20,28,,Comm Rep,Match
141110,EMEACommercial,Company 17655,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,7,46,,Comm Rep,Match
141111,EMEACommercial,Company 17656,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,42,72,,Comm Rep,Match
141112,EMEACommercial,Company 17657,Prospect,Suspect,Comm Rep,Germany,Software - B2B,12,46,,Comm Rep,Match
141113,EMEACommercial,Company 17658,Prospect,Suspect,Comm Rep,Germany,Video & Online Gaming,43,61,,Comm Rep,Match
141114,EMEACommercial,Company 17659,Prospect,Suspect,Comm Rep,Germany,Software - B2B,40,76,,Comm Rep,Match
141115,EMEACommercial,Company 17660,Prospect,Suspect,Comm Rep,Germany,Software - B2C,2,25,,Comm Rep,Match
141116,EMEACommercial,Company 17661,Prospect,Suspect,Comm Rep,Germany,Software - B2B,14,25,,Comm Rep,Match
141117,EMEACommercial,Company 17662,Prospect,Suspect,Comm Rep,Germany,Life Sciences Tech,14,50,,Comm Rep,Match
141118,EMEACommercial,Company 17663,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,11,90,,Comm Rep,Match
141119,EMEACommercial,Company 17664,Prospect,Suspect,Comm Rep,Germany,Software - B2B,7,11,,Comm Rep,Match
141120,EMEACommercial,Company 17665,Prospect,Suspect,Comm Rep,Germany,Other Travel and Hospitality,18,60,,Comm Rep,Match
141121,EMEACommercial,Company 17666,Prospect,Suspect,Comm Rep,Germany,Software - B2B,9,68,,Comm Rep,Match
141122,EMEACommercial,Company 17667,Prospect,Suspect,Comm Rep,Germany,Software - B2C,149,87,-1,Comm Rep,Match
141123,EMEACommercial,Company 17668,Prospect,Suspect,Comm Rep,Germany,Software - B2C,9,33,,Comm Rep,Match
141124,EMEACommercial,Company 17669,Prospect,Suspect,Comm Rep,Germany,Insurance,12,85,,Comm Rep,Match
141125,EMEACommercial,Company 17670,Prospect,Suspect,Comm Rep,Germany,Software - B2B,13,20,,Comm Rep,Match
141126,EMEACommercial,Company 17671,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,47,12,,Comm Rep,Match
141127,EMEACommercial,Company 17672,Prospect,Suspect,Comm Rep,Germany,Software - B2B,11,69,,Comm Rep,Match
141128,EMEACommercial,Company 17673,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,63,44,,Comm Rep,Match
141129,EMEACommercial,Company 17674,Prospect,Suspect,Comm Rep,Germany,Software - B2B,63,50,,Comm Rep,Match
141130,EMEACommercial,Company 17675,Prospect,Suspect,Comm Rep,Germany,Software - B2B,39,34,,Comm Rep,Match
141131,EMEACommercial,Company 17676,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,16,,Comm Rep,Match
141132,EMEACommercial,Company 17677,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,60,94,,Comm Rep,Match
141133,EMEACommercial,Company 17678,Prospect,Suspect,Comm Rep,Germany,Other Private Service,9,34,,Comm Rep,Match
141134,EMEACommercial,Company 17679,Prospect,Suspect,Comm Rep,Germany,HCLS Other,70,77,,Comm Rep,Match
141135,EMEACommercial,Company 17680,Prospect,Suspect,Comm Rep,Germany,Software - B2B,40,62,,Comm Rep,Match
141136,EMEACommercial,Company 17681,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2,36,,Comm Rep,Match
141137,EMEACommercial,Company 17682,Prospect,Suspect,Comm Rep,Germany,Software - B2B,4,30,,Comm Rep,Match
141138,EMEACommercial,Company 17683,Prospect,Suspect,Comm Rep,Germany,Software - B2B,8,57,,Comm Rep,Match
141139,EMEACommercial,Company 17684,Prospect,Suspect,Comm Rep,Germany,Software - B2C,107,54,975,Comm Rep,Match
