Account ID,Account Owner Region,Account Name,Type,Sub Type,Support SDR,Billing Country,Industry,Employees,Account Propensity Score (APS),Global 2000 Rank
139208,EMEACommercial,Company 15753,Self Service,Inactive,Comm Rep,Germany,Construction,19,35,
139209,EMEACommercial,Company 15754,Prospect,Suspect,Comm Rep,Germany,Professional Services,1,34,
139210,EMEACommercial,Company 15755,Prospect,Suspect,Comm Rep,Germany,Consulting,80,21,102
139211,EMEACommercial,Company 15756,Prospect,Suspect,Comm Rep,Germany,Automotive,11,51,
139212,EMEACommercial,Company 15757,Prospect,Suspect,Comm Rep,Germany,Software - B2B,8,12,
139213,EMEACommercial,Company 15758,Prospect,Suspect,Comm Rep,Germany,Accounting,128,76,
139214,EMEACommercial,Company 15759,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,445,36,
139215,EMEACommercial,Company 15760,Prospect,Suspect,Comm Rep,Germany,Software - B2B,91,77,
139216,EMEACommercial,Company 15761,Prospect,Suspect,Comm Rep,Germany,"Activities, Parks, Attractions",350,24,
139217,EMEACommercial,Company 15762,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,4,41,
139218,EMEACommercial,Company 15763,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,1,18,
139219,EMEACommercial,Company 15764,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,456,97,
139220,EMEACommercial,Company 15765,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,39,
139221,EMEACommercial,Company 15766,Prospect,Suspect,Comm Rep,Germany,Software - B2B,72,40,
139222,EMEACommercial,Company 15767,Prospect,Suspect,Comm Rep,Germany,Software - B2B,173,37,
139223,EMEACommercial,Company 15768,Prospect,Suspect,Comm Rep,Germany,Consulting,61,37,
139224,EMEACommercial,Company 15769,Prospect,Suspect,Comm Rep,Germany,K-12 & Higher Education,1,28,
139225,EMEACommercial,Company 15770,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,876,34,298
139226,EMEACommercial,Company 15771,Prospect,Suspect,Comm Rep,Germany,Consulting,108,34,
139227,EMEACommercial,Company 15772,Prospect,Suspect,Comm Rep,Germany,Technology Development Services,12,7,
139228,EMEACommercial,Company 15773,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,49,37,
139229,EMEACommercial,Company 15774,Prospect,Suspect,Comm Rep,Germany,Software - B2B,108,72,
139230,EMEACommercial,Company 15775,Prospect,Suspect,Comm Rep,Germany,Software - B2B,2940,77,
139231,EMEACommercial,Company 15776,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,62,65,
139232,EMEACommercial,Company 15777,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,149,78,
139233,EMEACommercial,Company 15778,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",48,27,
139234,EMEACommercial,Company 15779,Prospect,Suspect,Comm Rep,Germany,Software - B2B,35,49,
139235,EMEACommercial,Company 15780,Prospect,Suspect,Comm Rep,Germany,Software - B2B,50,82,
139236,EMEACommercial,Company 15781,Prospect,Suspect,Comm Rep,Germany,K-12 & Higher Education,9300,78,
139237,EMEACommercial,Company 15782,Prospect,Suspect,Comm Rep,Germany,Software - B2B,154,65,
139238,EMEACommercial,Company 15783,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,16,
139239,EMEACommercial,Company 15784,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,2,34,
139240,EMEACommercial,Company 15785,Prospect,Suspect,Comm Rep,Ireland,Media & Streaming,408,89,
139241,EMEACommercial,Company 15786,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,5,26,
139242,EMEACommercial,Company 15787,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,36,8,
139243,EMEACommercial,Company 15788,Prospect,Suspect,Comm Rep,Germany,Nonprofit Organization,7,56,
139244,EMEACommercial,Company 15789,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,63,
139245,EMEACommercial,Company 15790,Prospect,Suspect,Comm Rep,United States,Software - B2B,243,79,
139246,EMEACommercial,Company 15791,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,126,62,
139247,EMEACommercial,Company 15792,Prospect,Suspect,Comm Rep,Germany,Professional Services,70,31,
139248,EMEACommercial,Company 15793,Customer,On Demand,Comm Rep,France,Retailers & eCommerce,789,86,
139249,EMEACommercial,Company 15794,Customer,On Demand,Comm Rep,Netherlands,"Retail Tech, Data & Quick Commerce",8955,96,
139250,EMEACommercial,Company 15795,Customer,Capacity,Comm Rep,Sweden,Video & Online Gaming,20,100,
139251,EMEACommercial,Company 15796,Customer,Capacity,Comm Rep,Finland,Fintech & Payments,411,100,
139252,EMEACommercial,Company 15797,Customer,Capacity,Comm Rep,Finland,"Grocery, Consumables, Food & Beverage",636,100,
139253,EMEACommercial,Company 15798,Customer,Capacity,Comm Rep,Finland,Softlines,388,100,
139254,EMEACommercial,Company 15799,Customer,Capacity,Comm Rep,Finland,Power & Utilities,50,100,1487
139255,EMEACommercial,Company 15800,Customer,On Demand,Comm Rep,Netherlands,Healthcare Providers,7706,96,
139256,EMEACommercial,Company 15801,Customer,Capacity,Comm Rep,Sweden,Wealth & Asset Management,70,100,
139257,EMEACommercial,Company 15802,Customer,On Demand,Comm Rep,United Kingdom,Software - B2B,643,92,
139258,EMEACommercial,Company 15803,Customer,On Demand,Comm Rep,Norway,Telco,64,58,
139259,EMEACommercial,Company 15804,Customer,On Demand,Comm Rep,Sweden,Retailers & eCommerce,30,53,
139260,EMEACommercial,Company 15805,Customer,On Demand,Comm Rep,Estonia,Professional Services,38,49,
139261,EMEACommercial,Company 15806,Customer,Capacity,Comm Rep,Sweden,Regional Commercial & Retail Banks,250,100,
139262,EMEACommercial,Company 15807,Customer,Capacity,Comm Rep,Finland,Professional Services,9049,100,
139263,EMEACommercial,Company 15808,Customer,On Demand,Comm Rep,United Kingdom,Fintech & Payments,761,98,
139264,EMEACommercial,Company 15809,Customer,On Demand,Comm Rep,France,Retailers & eCommerce,25,79,
139265,EMEACommercial,Company 15810,Customer,On Demand,Comm Rep,United Kingdom,Agencies,23,71,
139266,EMEACommercial,Company 15811,Customer,Capacity,Comm Rep,Finland,AdTech & MarTech,784,100,
139267,EMEACommercial,Company 15812,Customer,On Demand,Comm Rep,France,"QSR, Restaurants & Food Service",493,32,476
139268,EMEACommercial,Company 15813,Customer,On Demand,Comm Rep,Netherlands,Retailers & eCommerce,352,100,
139269,EMEACommercial,Company 15814,Customer,On Demand,Comm Rep,Netherlands,Insurance,583,100,
139270,EMEACommercial,Company 15815,Customer,Capacity,Comm Rep,Finland,Power & Utilities,109,100,
139271,EMEACommercial,Company 15816,Customer,Capacity,Comm Rep,Finland,"QSR, Restaurants & Food Service",33,100,
139272,EMEACommercial,Company 15817,Customer,On Demand,Comm Rep,United Kingdom,Health Tech,30,90,
139273,EMEACommercial,Company 15818,Customer,Capacity,Comm Rep,Finland,Other Travel and Hospitality,123,100,
139274,EMEACommercial,Company 15819,Customer,Capacity,Comm Rep,Finland,K-12 & Higher Education,250,100,
139275,EMEACommercial,Company 15820,Customer,Capacity,Comm Rep,Finland,"Travel Tech, OTAs and TMCs",150,100,
139276,EMEACommercial,Company 15821,Customer,Capacity,Comm Rep,Finland,Consulting,1078,100,
139277,EMEACommercial,Company 15822,Customer,On Demand,Comm Rep,United Kingdom,Software - B2B,306,96,
139278,EMEACommercial,Company 15823,Self Service,Inactive,Comm Rep,Estonia,Sports & Betting,32,55,
139279,EMEACommercial,Company 15824,Customer,On Demand,Comm Rep,United Kingdom,Media & Streaming,99,88,
139280,EMEACommercial,Company 15825,Customer,Capacity,Comm Rep,Finland,"Grocery, Consumables, Food & Beverage",61,100,
139281,EMEACommercial,Company 15826,Customer,Capacity,Comm Rep,Finland,Regional Commercial & Retail Banks,95,100,
139282,EMEACommercial,Company 15827,Customer,On Demand,Comm Rep,United Kingdom,Logistics & Service Providers,50,91,
139283,EMEACommercial,Company 15828,Customer,Capacity,Comm Rep,Finland,Power & Utilities,100,100,1600
139284,EMEACommercial,Company 15829,Self Service,On Demand,Comm Rep,United Kingdom,AdTech & MarTech,5681,42,
139285,EMEACommercial,Company 15830,Customer,Capacity,Comm Rep,United Kingdom,Software - B2B,30,100,
139286,EMEACommercial,Company 15831,Customer,Capacity,Comm Rep,Sweden,Hotels and Accommodations,30,100,
139287,EMEACommercial,Company 15832,Customer,Capacity,Comm Rep,Sweden,Wealth & Asset Management,22,100,
139288,EMEACommercial,Company 15833,Customer,On Demand,Comm Rep,United Kingdom,Hotels and Accommodations,15,83,
139289,EMEACommercial,Company 15834,Prospect,Suspect,Comm Rep,Finland,Agencies,475,63,
139290,EMEACommercial,Company 15835,Customer,On Demand,Comm Rep,Slovenia,Consulting,113,97,
139291,EMEACommercial,Company 15836,Customer,Capacity,Comm Rep,Sweden,Retailers & eCommerce,84,100,
139292,EMEACommercial,Company 15837,Customer,On Demand,Comm Rep,United Kingdom,AdTech & MarTech,3,36,
139293,EMEACommercial,Company 15838,Customer,On Demand,Comm Rep,France,"Oil & Gas, Chemicals, and Mining",1075,82,
139294,EMEACommercial,Company 15839,Customer,On Demand,Comm Rep,United States,Regional Commercial & Retail Banks,636,88,
139295,EMEACommercial,Company 15840,Customer,On Demand,Comm Rep,United Kingdom,Software - B2C,51,33,
139296,EMEACommercial,Company 15841,Customer,Capacity,Comm Rep,Finland,Software - B2B,43,100,
139297,EMEACommercial,Company 15842,Customer,On Demand,Comm Rep,Norway,AdTech & MarTech,25,64,
139298,EMEACommercial,Company 15843,Customer,On Demand,Comm Rep,United Kingdom,Software - B2B,55,75,
139299,EMEACommercial,Company 15844,Customer,Capacity,Comm Rep,Finland,Power & Utilities,25,100,
139300,EMEACommercial,Company 15845,Customer,On Demand,Comm Rep,United Kingdom,"Grocery, Consumables, Food & Beverage",81,94,
139301,EMEACommercial,Company 15846,Customer,On Demand,Comm Rep,France,Software - B2B,117,92,
139302,EMEACommercial,Company 15847,Prospect,Suspect,Comm Rep,Switzerland,Federal & National Government,412,65,642
139303,EMEACommercial,Company 15848,Customer,On Demand,Comm Rep,United Kingdom,Power & Utilities,595,87,
139304,EMEACommercial,Company 15849,Customer,On Demand,Comm Rep,United Kingdom,Software - B2B,55,89,
139305,EMEACommercial,Company 15850,Customer,On Demand,Comm Rep,United Kingdom,Fintech & Payments,44,97,
139306,EMEACommercial,Company 15851,Self Service,Inactive,Comm Rep,Iceland,Regional Commercial & Retail Banks,1,47,
139307,EMEACommercial,Company 15852,Customer,On Demand,Comm Rep,Denmark,Software - B2B,101,83,
139308,EMEACommercial,Company 15853,Self Service,On Demand,Comm Rep,Sweden,Software - B2B,161,80,
139309,EMEACommercial,Company 15854,Customer,On Demand,Comm Rep,Denmark,Media & Streaming,392,84,
139310,EMEACommercial,Company 15855,Customer,On Demand,Comm Rep,United Kingdom,Software - B2C,1,37,
139311,EMEACommercial,Company 15856,Customer,Capacity,Comm Rep,Finland,Professional Services,259,100,
139312,EMEACommercial,Company 15857,Customer,On Demand,Comm Rep,Sweden,Media & Streaming,75,58,
139313,EMEACommercial,Company 15858,Customer,On Demand,Comm Rep,France,Software - B2B,36,72,
139314,EMEACommercial,Company 15859,Customer,On Demand,Comm Rep,United Kingdom,Software - B2B,22,57,
139315,EMEACommercial,Company 15860,Customer,Capacity,Comm Rep,Finland,Software - B2B,129,100,
139316,EMEACommercial,Company 15861,Customer,On Demand,Comm Rep,United Kingdom,Software - B2B,35,98,
139317,EMEACommercial,Company 15862,Customer,Capacity,Comm Rep,Sweden,Software - B2C,10,100,
139318,EMEACommercial,Company 15863,Customer,On Demand,Comm Rep,United Kingdom,"Oil & Gas, Chemicals, and Mining",221,78,
139319,EMEACommercial,Company 15864,Customer,On Demand,Comm Rep,United Kingdom,Retailers & eCommerce,30,89,
139320,EMEACommercial,Company 15865,Customer,On Demand,Comm Rep,Sweden,Software - B2B,321,88,
139321,EMEACommercial,Company 15866,Customer,On Demand,Comm Rep,United Kingdom,Softlines,2,39,
139322,EMEACommercial,Company 15867,Customer,On Demand,Comm Rep,Netherlands,Regional Commercial & Retail Banks,37,97,
139323,EMEACommercial,Company 15868,Prospect,Suspect,Comm Rep,United Kingdom,Video & Online Gaming,67,63,
139324,EMEACommercial,Company 15869,Customer,On Demand,Comm Rep,Netherlands,,20,92,
139325,EMEACommercial,Company 15870,Self Service,On Demand,Comm Rep,Sweden,Software - B2B,161,80,
139326,EMEACommercial,Company 15871,Customer,On Demand,Comm Rep,Netherlands,Regional Commercial & Retail Banks,209,97,
139327,EMEACommercial,Company 15872,Customer,On Demand,Comm Rep,United Kingdom,Hardlines,286,97,
139328,EMEACommercial,Company 15873,Customer,On Demand,Comm Rep,United States,Software - B2C,130,79,740
139329,EMEACommercial,Company 15874,Customer,On Demand,Comm Rep,United Kingdom,Other Travel and Hospitality,42,61,
139330,EMEACommercial,Company 15875,Customer,On Demand,Comm Rep,Poland,Regional Commercial & Retail Banks,61,21,298
139331,EMEACommercial,Company 15876,Customer,Capacity,Comm Rep,Sweden,Regional Commercial & Retail Banks,118,100,
139332,EMEACommercial,Company 15877,Customer,On Demand,Comm Rep,Netherlands,Power & Utilities,156,100,
139333,EMEACommercial,Company 15878,Customer,Capacity,Comm Rep,Finland,Agencies,50,100,
139334,EMEACommercial,Company 15879,Customer,On Demand,Comm Rep,Denmark,Insurance,3,42,1862
139335,EMEACommercial,Company 15880,Self Service,Inactive,Comm Rep,United States,"QSR, Restaurants & Food Service",20,46,
139336,EMEACommercial,Company 15881,Customer,On Demand,Comm Rep,Finland,Software - B2C,10,66,
139337,EMEACommercial,Company 15882,Prospect,Suspect,Comm Rep,Sweden,Regional Commercial & Retail Banks,32,32,
139338,EMEACommercial,Company 15883,Customer,On Demand,Comm Rep,Ireland,Software - B2B,19,77,
139339,EMEACommercial,Company 15884,Customer,On Demand,Comm Rep,Netherlands,Regional Commercial & Retail Banks,1,48,
139340,EMEACommercial,Company 15885,Customer,On Demand,Comm Rep,Denmark,Media & Streaming,46,80,
139341,EMEACommercial,Company 15886,Customer,On Demand,Comm Rep,United Kingdom,Software - B2C,33,90,
139342,EMEACommercial,Company 15887,Customer,On Demand,Comm Rep,France,Software - B2B,10,44,
139343,EMEACommercial,Company 15888,Customer,On Demand,Comm Rep,Spain,Software - B2B,1314,89,
139344,EMEACommercial,Company 15889,Customer,On Demand,Comm Rep,Netherlands,Regional Commercial & Retail Banks,61,82,
139345,EMEACommercial,Company 15890,Customer,On Demand,Comm Rep,Norway,Software - B2B,3,50,
139346,EMEACommercial,Company 15891,Customer,On Demand,Comm Rep,France,Regional Commercial & Retail Banks,159,84,
139347,EMEACommercial,Company 15892,Customer,On Demand,Comm Rep,United Kingdom,Hotels and Accommodations,163,74,
139348,EMEACommercial,Company 15893,Customer,Capacity,Comm Rep,Finland,Consulting,24,100,
139349,EMEACommercial,Company 15894,Customer,On Demand,Comm Rep,Netherlands,Software - B2B,98,40,
139350,EMEACommercial,Company 15895,Customer,On Demand,Comm Rep,United States,Software - B2B,79,98,
139351,EMEACommercial,Company 15896,Customer,On Demand,Comm Rep,United Kingdom,Media & Streaming,15,67,
139352,EMEACommercial,Company 15897,Customer,On Demand,Comm Rep,Ireland,Regional Commercial & Retail Banks,5747,96,
139353,EMEACommercial,Company 15898,Customer,Capacity,Comm Rep,Finland,Software - B2B,104,100,
139354,EMEACommercial,Company 15899,Customer,On Demand,Comm Rep,Switzerland,Software - B2B,33,44,
139355,EMEACommercial,Company 15900,Prospect,Suspect,Comm Rep,Sweden,Software - B2B,32,34,
139356,EMEACommercial,Company 15901,Customer,Capacity,Comm Rep,Sweden,Industrial Goods,435,100,
139357,EMEACommercial,Company 15902,Customer,On Demand,Comm Rep,United Kingdom,Agencies,1,70,
139358,EMEACommercial,Company 15903,Customer,On Demand,Comm Rep,United States,Retailers & eCommerce,137,99,
139359,EMEACommercial,Company 15904,Customer,On Demand,Comm Rep,Norway,Software - B2C,46,70,
139360,EMEACommercial,Company 15905,Customer,On Demand,Comm Rep,United States,Software - B2B,7,65,
139361,EMEACommercial,Company 15906,Prospect,Suspect,Comm Rep,United States,Software - B2B,25,85,
139362,EMEACommercial,Company 15907,Customer,On Demand,Comm Rep,United Kingdom,Other Travel and Hospitality,1,67,
139363,EMEACommercial,Company 15908,Customer,Capacity,Comm Rep,Sweden,Wealth & Asset Management,56,100,
139364,EMEACommercial,Company 15909,Customer,On Demand,Comm Rep,Poland,Retailers & eCommerce,271,86,
139365,EMEACommercial,Company 15910,Customer,On Demand,Comm Rep,Netherlands,Software - B2B,1,83,
139366,EMEACommercial,Company 15911,Customer,On Demand,Comm Rep,United Kingdom,Video & Online Gaming,15,87,
139367,EMEACommercial,Company 15912,Customer,On Demand,Comm Rep,United Kingdom,Software - B2B,3,50,
139368,EMEACommercial,Company 15913,Customer,Capacity,Comm Rep,Sweden,Software - B2B,38,100,
139369,EMEACommercial,Company 15914,Customer,On Demand,Comm Rep,Norway,Software - B2B,14,61,
139370,EMEACommercial,Company 15915,Prospect,Suspect,Comm Rep,France,Consulting,9,90,
139371,EMEACommercial,Company 15916,Customer,Capacity,Comm Rep,Finland,Software - B2B,895,100,
139372,EMEACommercial,Company 15917,Customer,Capacity,Comm Rep,Finland,Software - B2B,61,100,
139373,EMEACommercial,Company 15918,Customer,Capacity,Comm Rep,Finland,Logistics & Service Providers,53,100,
139374,EMEACommercial,Company 15919,Prospect,Suspect,Comm Rep,Germany,Software - B2C,9,9,
139375,EMEACommercial,Company 15920,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,118,39,
139376,EMEACommercial,Company 15921,Prospect,Suspect,Comm Rep,Germany,Software - B2B,111,3,257
139377,EMEACommercial,Company 15922,Customer,On Demand,Comm Rep,Germany,Software - B2B,119,77,
139378,EMEACommercial,Company 15923,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,149,68,
139379,EMEACommercial,Company 15924,Prospect,Suspect,Comm Rep,Germany,Software - B2B,72,53,
139380,EMEACommercial,Company 15925,Self Service,Inactive,Comm Rep,Germany,Software - B2B,15,34,
139381,EMEACommercial,Company 15926,Prospect,Suspect,Comm Rep,Germany,Hotels and Accommodations,1,35,
139382,EMEACommercial,Company 15927,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1000,38,
139383,EMEACommercial,Company 15928,Prospect,Suspect,Comm Rep,Germany,Software - B2B,1,11,
139384,EMEACommercial,Company 15929,Self Service,Inactive,Comm Rep,Germany,Software - B2B,7,60,
139385,EMEACommercial,Company 15930,Self Service,Inactive,Comm Rep,Germany,Software - B2B,29,37,
139386,EMEACommercial,Company 15931,Prospect,Suspect,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",166,52,274
139387,EMEACommercial,Company 15932,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,20,
139388,EMEACommercial,Company 15933,Prospect,Suspect,Comm Rep,Germany,Software - B2B,150,87,
139389,EMEACommercial,Company 15934,Self Service,Inactive,Comm Rep,Germany,Software - B2B,117,59,
139390,EMEACommercial,Company 15935,Self Service,Inactive,Comm Rep,Germany,Software - B2C,56,48,
139391,EMEACommercial,Company 15936,Customer,On Demand,Comm Rep,Germany,Fintech & Payments,39,80,
139392,EMEACommercial,Company 15937,Self Service,Inactive,Comm Rep,Germany,Telco,6,31,
139393,EMEACommercial,Company 15938,Prospect,Suspect,Comm Rep,Germany,Software - B2B,8,34,
139394,EMEACommercial,Company 15939,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,2,35,
139395,EMEACommercial,Company 15940,Prospect,Suspect,Comm Rep,Germany,Software - B2B,155,44,521
139396,EMEACommercial,Company 15941,Self Service,Inactive,Comm Rep,Germany,Software - B2B,7,21,
139397,EMEACommercial,Company 15942,Prospect,Suspect,Comm Rep,Germany,Accounting,2132,96,
139398,EMEACommercial,Company 15943,Self Service,Inactive,Comm Rep,Germany,Software - B2B,135,46,
139399,EMEACommercial,Company 15944,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,7831,77,
139400,EMEACommercial,Company 15945,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,40,39,
139401,EMEACommercial,Company 15946,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,7,41,
139402,EMEACommercial,Company 15947,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,74,87,
139403,EMEACommercial,Company 15948,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,2,41,
139404,EMEACommercial,Company 15949,Prospect,Suspect,Comm Rep,Germany,Professional Services,3655,64,
139405,EMEACommercial,Company 15950,Prospect,Suspect,Comm Rep,Germany,Power & Utilities,1,92,
139406,EMEACommercial,Company 15951,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,5,43,1343
139407,EMEACommercial,Company 15952,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,1,24,
139408,EMEACommercial,Company 15953,Prospect,Suspect,Comm Rep,Germany,Software - B2B,43,86,
139409,EMEACommercial,Company 15954,Prospect,Suspect,Comm Rep,Germany,FinServ Data Providers,48,68,1873
139410,EMEACommercial,Company 15955,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,1,24,
139411,EMEACommercial,Company 15956,Prospect,Suspect,Comm Rep,Germany,Software - B2B,15,57,62
139412,EMEACommercial,Company 15957,Prospect,Suspect,Comm Rep,Canada,Other Private Service,28,42,
139413,EMEACommercial,Company 15958,Prospect,Suspect,Comm Rep,Germany,Sports & Betting,367,96,
139414,EMEACommercial,Company 15959,Prospect,Suspect,Comm Rep,Germany,Software - B2B,53,21,
139415,EMEACommercial,Company 15960,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,3,56,
139416,EMEACommercial,Company 15961,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,3,9,
139417,EMEACommercial,Company 15962,Self Service,Inactive,Comm Rep,Germany,Wealth & Asset Management,1,28,
139418,EMEACommercial,Company 15963,Customer,On Demand,Comm Rep,Germany,Software - B2B,139,80,
139419,EMEACommercial,Company 15964,Prospect,Suspect,Comm Rep,Germany,Healthcare Providers,3,40,
139420,EMEACommercial,Company 15965,Prospect,Suspect,Comm Rep,Germany,Hardlines,4,12,
139421,EMEACommercial,Company 15966,Self Service,On Demand,Comm Rep,Germany,Professional Services,51,48,
139422,EMEACommercial,Company 15967,Prospect,Suspect,Comm Rep,Germany,Software - B2C,1,27,
139423,EMEACommercial,Company 15968,Prospect,Suspect,Comm Rep,Germany,Professional Services,90,47,
139424,EMEACommercial,Company 15969,Self Service,On Demand,Comm Rep,Germany,Media & Streaming,107,44,
139425,EMEACommercial,Company 15970,Prospect,Suspect,Comm Rep,Germany,"Retail Tech, Data & Quick Commerce",20,68,
139426,EMEACommercial,Company 15971,Prospect,Suspect,Comm Rep,Germany,Hardlines,,42,
139427,EMEACommercial,Company 15972,Prospect,Suspect,Comm Rep,Germany,FinServ Data Providers,188,87,
139428,EMEACommercial,Company 15973,Prospect,Suspect,Comm Rep,Germany,Software - B2B,276,96,
139429,EMEACommercial,Company 15974,Prospect,Suspect,Comm Rep,Germany,Software - B2B,6,53,
139430,EMEACommercial,Company 15975,Prospect,Suspect,Comm Rep,Germany,Software - B2C,191,95,
139431,EMEACommercial,Company 15976,Prospect,Suspect,Comm Rep,Germany,Other Travel and Hospitality,60,12,
139432,EMEACommercial,Company 15977,Self Service,On Demand,Comm Rep,Germany,"Grocery, Consumables, Food & Beverage",508,84,
139433,EMEACommercial,Company 15978,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,95,77,
139434,EMEACommercial,Company 15979,Prospect,Suspect,Comm Rep,Germany,Retailers & eCommerce,2,45,
139435,EMEACommercial,Company 15980,Prospect,Suspect,Comm Rep,Germany,Professional Services,13,55,
139436,EMEACommercial,Company 15981,Prospect,Suspect,Comm Rep,Germany,Softlines,33,61,
139437,EMEACommercial,Company 15982,Prospect,Suspect,Comm Rep,Germany,Power & Utilities,3,27,
139438,EMEACommercial,Company 15983,Self Service,Inactive,Comm Rep,Germany,Software - B2B,3,43,
139439,EMEACommercial,Company 15984,Self Service,Inactive,Comm Rep,Germany,Professional Services,8,31,
139440,EMEACommercial,Company 15985,Prospect,Suspect,Comm Rep,Germany,Software - B2B,14,14,
139441,EMEACommercial,Company 15986,Prospect,Suspect,Comm Rep,Germany,Logistics & Service Providers,128,77,
139442,EMEACommercial,Company 15987,Prospect,Suspect,Comm Rep,Germany,Software - B2B,102,86,279
139443,EMEACommercial,Company 15988,Self Service,Inactive,Comm Rep,Germany,Software - B2B,110,25,
139444,EMEACommercial,Company 15989,Self Service,Inactive,Comm Rep,Germany,Software - B2B,29,43,
139445,EMEACommercial,Company 15990,Self Service,On Demand,Comm Rep,Germany,Accounting,327947,82,
139446,EMEACommercial,Company 15991,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,6,25,
139447,EMEACommercial,Company 15992,Self Service,Inactive,Comm Rep,Germany,"QSR, Restaurants & Food Service",4,41,
139448,EMEACommercial,Company 15993,Prospect,Suspect,Comm Rep,Germany,Software - B2B,67,44,
139449,EMEACommercial,Company 15994,Self Service,Inactive,Comm Rep,United States,,430,49,
139450,EMEACommercial,Company 15995,Self Service,Inactive,Comm Rep,Germany,Consulting,98,36,
139451,EMEACommercial,Company 15996,Prospect,Suspect,Comm Rep,Germany,Softlines,27,44,
139452,EMEACommercial,Company 15997,Prospect,Suspect,Comm Rep,Germany,Agencies,1,50,
139453,EMEACommercial,Company 15998,Prospect,Suspect,Comm Rep,Germany,Software - B2B,4,24,
139454,EMEACommercial,Company 15999,Prospect,Suspect,Comm Rep,Germany,Software - B2C,39,47,
139455,EMEACommercial,Company 16000,Prospect,Suspect,Comm Rep,Germany,Automotive,18,40,
139456,EMEACommercial,Company 16001,Self Service,On Demand,Comm Rep,Germany,Consulting,395,42,
139457,EMEACommercial,Company 16002,Self Service,On Demand,Comm Rep,Germany,Software - B2B,25,40,
139458,EMEACommercial,Company 16003,Self Service,On Demand,Comm Rep,Germany,Regional Commercial & Retail Banks,80,74,
139459,EMEACommercial,Company 16004,Prospect,Suspect,Comm Rep,Germany,Video & Online Gaming,133,74,
139460,EMEACommercial,Company 16005,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,12,4,
139461,EMEACommercial,Company 16006,Prospect,Suspect,Comm Rep,Germany,Media & Streaming,4,43,
139462,EMEACommercial,Company 16007,Self Service,On Demand,Comm Rep,Germany,Consulting,57,53,
139463,EMEACommercial,Company 16008,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,3,26,
139464,EMEACommercial,Company 16009,Self Service,On Demand,Comm Rep,Germany,Regional Commercial & Retail Banks,318,47,
139465,EMEACommercial,Company 16010,Prospect,Suspect,Comm Rep,Germany,Hardlines,3,27,
139466,EMEACommercial,Company 16011,Self Service,On Demand,Comm Rep,Germany,Regional Commercial & Retail Banks,2,25,
139467,EMEACommercial,Company 16012,Prospect,Suspect,Comm Rep,Germany,Industrial Goods,82,15,
139468,EMEACommercial,Company 16013,Prospect,Suspect,Comm Rep,Germany,Agencies,8,47,
139469,EMEACommercial,Company 16014,Prospect,Suspect,Comm Rep,Germany,Agencies,84,65,
139470,EMEACommercial,Company 16015,Prospect,Suspect,Comm Rep,Germany,AdTech & MarTech,0,27,
139471,EMEACommercial,Company 16016,Prospect,Suspect,Comm Rep,Germany,Regional Commercial & Retail Banks,223,67,
139472,EMEACommercial,Company 16017,Prospect,Suspect,Comm Rep,Germany,Video & Online Gaming,3,27,
139473,EMEACommercial,Company 16018,Prospect,Suspect,Comm Rep,Germany,Consulting,15,80,
